Applicant_ID,default_status
Apcnt_1001584,0.042863177684465646
Apcnt_1001624,0.10244648516290504
Apcnt_1001632,0.03926420084333673
Apcnt_1001668,0.04719670853959603
Apcnt_1001692,0.03616170533411802
Apcnt_1001700,0.01817149161279319
Apcnt_1001708,0.08764869065615614
Apcnt_1001716,0.042495562141657076
Apcnt_1001732,0.042024993957281834
Apcnt_1001752,0.4802707382822793
Apcnt_1001760,0.03858162417460537
Apcnt_1001764,0.019811075689914245
Apcnt_1001776,0.34790175107889065
Apcnt_1001780,0.2484301301764686
Apcnt_1001788,0.7685601949044515
Apcnt_1001792,0.03034093489340258
Apcnt_1001800,0.1310021047083887
Apcnt_1001820,0.244863878542674
Apcnt_1001828,0.6426109997212968
Apcnt_1001836,0.0546220820631471
Apcnt_1001844,0.45408194541765273
Apcnt_1001848,0.21587929885309332
Apcnt_1001860,0.42110326447718727
Apcnt_1001880,0.2997948958837817
Apcnt_1001888,0.45694096983628396
Apcnt_1001900,0.30222294905971436
Apcnt_1001908,0.5328680131313792
Apcnt_1001936,0.2992746165091188
Apcnt_1001940,0.19040013034383807
Apcnt_1001960,0.3426897041566496
Apcnt_1001988,0.663049476289364
Apcnt_1002000,0.10467869889259276
Apcnt_1002020,0.17102063348245497
Apcnt_1002024,0.6228691006743707
Apcnt_1002028,0.3704438394292753
Apcnt_1002032,0.3066909033826423
Apcnt_1002044,0.1735219157670382
Apcnt_1002052,0.26028576661717173
Apcnt_1002056,0.017529136581231543
Apcnt_1002080,0.015166188438292169
Apcnt_1002084,0.10915695410466748
Apcnt_1002096,0.08734733702865194
Apcnt_1002112,0.0025277285754349357
Apcnt_1002124,0.072527646953122
Apcnt_1002140,0.02116693383542154
Apcnt_1002152,0.13706901724778117
Apcnt_1002156,0.043717635909344396
Apcnt_1002168,0.09368901571746106
Apcnt_1002176,0.5561762443700424
Apcnt_1002200,0.007940535803227188
Apcnt_1002228,0.5110411620049782
Apcnt_1002252,0.46000568270873926
Apcnt_1002268,0.5893960982644352
Apcnt_1002272,0.5758863673895187
Apcnt_1002276,0.9049448430951406
Apcnt_1002288,0.04621732602657293
Apcnt_1002304,0.7590375331399282
Apcnt_1002312,0.40247113574667476
Apcnt_1002320,0.30148888786536443
Apcnt_1002324,0.14537541736298482
Apcnt_1002336,0.25778875025471903
Apcnt_1002368,0.26626642082609087
Apcnt_1002384,0.06403594922976526
Apcnt_1002388,0.2936556173496948
Apcnt_1002400,0.09095784324808459
Apcnt_1002404,0.3120795157764583
Apcnt_1002412,0.5537591447642305
Apcnt_1002420,0.013578246746989589
Apcnt_1002424,0.10521542291693084
Apcnt_1002432,0.09617271458976685
Apcnt_1002444,0.21912664183824995
Apcnt_1002456,0.008280573519206186
Apcnt_1002468,0.005707860587506651
Apcnt_1002472,0.009375012618494938
Apcnt_1002484,0.034787398283291214
Apcnt_1002536,0.25934433435025495
Apcnt_1002568,0.1574023527142906
Apcnt_1002576,0.25900154663207636
Apcnt_1002580,0.01727516485345365
Apcnt_1002604,0.27179093868392595
Apcnt_1002612,0.38163962784136085
Apcnt_1002616,0.3899878385078305
Apcnt_1002624,0.04657408367169312
Apcnt_1002632,0.12402776129325503
Apcnt_1002636,0.7688108741695954
Apcnt_1002644,0.44967825101140396
Apcnt_1002656,0.2316972645355473
Apcnt_1002672,0.6049626987035255
Apcnt_1002680,0.11941122427686415
Apcnt_1002700,0.38546169959065424
Apcnt_1002736,0.6659355866011156
Apcnt_1002756,0.0803841036366201
Apcnt_1002760,0.41143628694411233
Apcnt_1002768,0.5618496295775808
Apcnt_1002780,0.7055623540908493
Apcnt_1002784,0.003435568377301764
Apcnt_1002788,0.006905275836249515
Apcnt_1002796,0.10638658135851756
Apcnt_1002800,0.2921732481746099
Apcnt_1002808,0.4675104694604005
Apcnt_1002812,0.06419357320877715
Apcnt_1002832,0.4881626474609706
Apcnt_1002848,0.3858213395750177
Apcnt_1002852,0.01273000089569814
Apcnt_1002860,0.6945891321637151
Apcnt_1002868,0.044080898002308674
Apcnt_1002872,0.8159920581119376
Apcnt_1002888,0.7177166096054671
Apcnt_1002892,0.03281284243937853
Apcnt_1002896,0.45766450529858577
Apcnt_1002912,0.5448020532278314
Apcnt_1002932,0.22591414372650598
Apcnt_1002936,0.3372397703380262
Apcnt_1002980,0.05094738121377064
Apcnt_1002992,0.31950924862205626
Apcnt_1003000,0.13983992810772328
Apcnt_1003028,0.5173356875404803
Apcnt_1003036,0.01417760739191013
Apcnt_1003040,0.055725518545635275
Apcnt_1003048,0.8817690349149174
Apcnt_1003076,0.7720757473586021
Apcnt_1003080,0.6349016415272324
Apcnt_1003100,0.21677247599495902
Apcnt_1003148,0.27823654672299425
Apcnt_1003152,0.007778251920949382
Apcnt_1003180,0.4335738162796929
Apcnt_1003200,0.5578126293896378
Apcnt_1003208,0.6545576458671714
Apcnt_1003216,0.440261800606166
Apcnt_1003224,0.1072267723793006
Apcnt_1003228,0.1381984616839256
Apcnt_1003232,0.19108616660617167
Apcnt_1003236,0.13928475826181566
Apcnt_1003276,0.26551766964460466
Apcnt_1003280,0.24464362711111515
Apcnt_1003308,0.28961151109833294
Apcnt_1003312,0.5502425956765629
Apcnt_1003324,0.18741505003910794
Apcnt_1003340,0.13751531886340335
Apcnt_1003356,0.052063759192999694
Apcnt_1003384,0.004335942863124385
Apcnt_1003400,0.005807231949248537
Apcnt_1003412,0.42727466964972194
Apcnt_1003424,0.313584377217128
Apcnt_1003428,0.030108785557266943
Apcnt_1003452,0.10756800261616743
Apcnt_1003456,0.020213137416915203
Apcnt_1003460,0.27744239639948953
Apcnt_1003484,0.012929415394302143
Apcnt_1003504,0.030264314857263754
Apcnt_1003516,0.010895736402756345
Apcnt_1003520,0.008921919367952256
Apcnt_1003524,0.006907340348803928
Apcnt_1003532,0.01487354492661827
Apcnt_1003560,0.7743169341958525
Apcnt_1003584,0.13086544505240685
Apcnt_1003588,0.32352109141350527
Apcnt_1003600,0.05031969266786066
Apcnt_1003612,0.10832231727254871
Apcnt_1003620,0.4193816693213922
Apcnt_1003636,0.19525648497455525
Apcnt_1003656,0.2942298025833173
Apcnt_1003676,0.37430640194428
Apcnt_1003696,0.6078588738006305
Apcnt_1003720,0.1726748518326647
Apcnt_1003728,0.30232307818200993
Apcnt_1003732,0.7252301017739392
Apcnt_1003736,0.007921101263938716
Apcnt_1003740,0.36655666205410636
Apcnt_1003744,0.03869631247215051
Apcnt_1003752,0.33463924795893807
Apcnt_1003772,0.18058644032927176
Apcnt_1003780,0.2219931086430121
Apcnt_1003808,0.1621835453589803
Apcnt_1003812,0.04413512114969732
Apcnt_1003828,0.9337634348975264
Apcnt_1003840,0.022691044854875157
Apcnt_1003860,0.1575758839519323
Apcnt_1003864,0.10091714879470196
Apcnt_1003880,0.008323837635646031
Apcnt_1003888,0.5261998277385496
Apcnt_1003892,0.2570810654295467
Apcnt_1003896,0.28517825795104756
Apcnt_1003904,0.3155388746869388
Apcnt_1003924,0.39918243284753696
Apcnt_1003928,0.04515997849345773
Apcnt_1003964,0.06737606794733433
Apcnt_1003972,0.13031039162430486
Apcnt_1003984,0.16963316154924682
Apcnt_1004016,0.2354070335347195
Apcnt_1004028,0.05300613893598989
Apcnt_1004044,0.5667328087171256
Apcnt_1004048,0.09017206349060378
Apcnt_1004068,0.3079384291409576
Apcnt_1004096,0.4021813195256872
Apcnt_1004100,0.5135407552404984
Apcnt_1004128,0.26126988949271
Apcnt_1004144,0.8161047956788616
Apcnt_1004152,0.25456111461505254
Apcnt_1004172,0.10076748768373193
Apcnt_1004208,0.02956262279515638
Apcnt_1004216,0.32541473850421954
Apcnt_1004220,0.26825961580049207
Apcnt_1004228,0.41383502344639983
Apcnt_1004240,0.19466524831118895
Apcnt_1004248,0.1916145876305725
Apcnt_1004264,0.2706237231306706
Apcnt_1004272,0.40236379546636325
Apcnt_1004288,0.5582986547388592
Apcnt_1004292,0.011426075386274185
Apcnt_1004300,0.5587075779844164
Apcnt_1004304,0.26610610308740434
Apcnt_1004312,0.1833314572344566
Apcnt_1004316,0.46781546778625216
Apcnt_1004332,0.1831268430259331
Apcnt_1004344,0.31816325149374797
Apcnt_1004348,0.28065726211510816
Apcnt_1004352,0.8537436798388784
Apcnt_1004384,0.023785373772963553
Apcnt_1004392,0.3181341323380748
Apcnt_1004404,0.0053146326717743355
Apcnt_1004408,0.007834479906405005
Apcnt_1004428,0.029361155534607032
Apcnt_1004432,0.23880928050903064
Apcnt_1004452,0.24292108155764222
Apcnt_1004456,0.16362742444803008
Apcnt_1004464,0.23706728502209326
Apcnt_1004476,0.21889103678085015
Apcnt_1004484,0.005351079459698672
Apcnt_1004488,0.016123206140890006
Apcnt_1004500,0.1861731553871149
Apcnt_1004512,0.006393847501319381
Apcnt_1004528,0.016750161866104254
Apcnt_1004536,0.009457480249376178
Apcnt_1004544,0.03562509481494405
Apcnt_1004564,0.006669472536007898
Apcnt_1004572,0.015956653751876267
Apcnt_1004588,0.08877139505547378
Apcnt_1004624,0.206928294239309
Apcnt_1004632,0.4304698471867502
Apcnt_1004636,0.1543388099393676
Apcnt_1004648,0.6868772681817356
Apcnt_1004680,0.7373047521038469
Apcnt_1004684,0.3002116725066067
Apcnt_1004704,0.6807537213891769
Apcnt_1004708,0.007094994664677322
Apcnt_1004712,0.5984729871583827
Apcnt_1004716,0.6631352635673095
Apcnt_1004752,0.34971602603042107
Apcnt_1004760,0.19020705559117634
Apcnt_1004772,0.33134784831906205
Apcnt_1004788,0.03782202492441164
Apcnt_1004792,0.005679714290447971
Apcnt_1004808,0.20458696040421404
Apcnt_1004812,0.07920078894427388
Apcnt_1004824,0.1846271643199497
Apcnt_1004828,0.43180035610160894
Apcnt_1004836,0.0065314262862884945
Apcnt_1004864,0.18277739252431197
Apcnt_1004884,0.07689647989362443
Apcnt_1004888,0.5236446940997803
Apcnt_1004900,0.7039269240496032
Apcnt_1004912,0.15152918430319984
Apcnt_1004932,0.6361375647281865
Apcnt_1004944,0.004629231521735791
Apcnt_1004968,0.002835169538015971
Apcnt_1004972,0.08595229214913644
Apcnt_1004976,0.5086544129929995
Apcnt_1004996,0.20886264440319396
Apcnt_1005000,0.37481363598163603
Apcnt_1005016,0.11921122797640701
Apcnt_1005040,0.36254027611688544
Apcnt_1005052,0.20880981142335658
Apcnt_1005056,0.4846113059921332
Apcnt_1005064,0.11062073418189274
Apcnt_1005080,0.8436109182080141
Apcnt_1005088,0.07395652482370312
Apcnt_1005096,0.15736077531194637
Apcnt_1005100,0.08397210314850528
Apcnt_1005116,0.15216268223593596
Apcnt_1005144,0.2900256175132161
Apcnt_1005148,0.09789236951417342
Apcnt_1005168,0.305999261346167
Apcnt_1005196,0.10396427553535323
Apcnt_1005200,0.13762383922198457
Apcnt_1005204,0.5522634666987865
Apcnt_1005208,0.3326393469418618
Apcnt_1005212,0.18940926913553804
Apcnt_1005216,0.3028630328673114
Apcnt_1005220,0.06088533933115224
Apcnt_1005256,0.1528925067387709
Apcnt_1005284,0.2914697291910568
Apcnt_1005316,0.27147135090340324
Apcnt_1005340,0.17729172502630486
Apcnt_1005440,0.01942344440400911
Apcnt_1005456,0.06570184878418003
Apcnt_1005460,0.4268405239827861
Apcnt_1005464,0.0771199794554944
Apcnt_1005472,0.15223948311838625
Apcnt_1005480,0.8055993108549547
Apcnt_1005500,0.3611247796228635
Apcnt_1005524,0.27320623863230903
Apcnt_1005544,0.04464257987070549
Apcnt_1005552,0.11041246764009068
Apcnt_1005560,0.3847395617312166
Apcnt_1005572,0.5312558129787439
Apcnt_1005576,0.3118051689804589
Apcnt_1005580,0.4376697238749984
Apcnt_1005600,0.03691756570088406
Apcnt_1005612,0.01717688986723368
Apcnt_1005616,0.2779447619067814
Apcnt_1005620,0.030786520127030138
Apcnt_1005624,0.006581891045035057
Apcnt_1005636,0.02917679862076437
Apcnt_1005644,0.14497665434337845
Apcnt_1005656,0.010064065659347459
Apcnt_1005684,0.43139474407199696
Apcnt_1005692,0.005492430902551367
Apcnt_1005700,0.04529812852873263
Apcnt_1005704,0.2526637280454723
Apcnt_1005712,0.23241721604988103
Apcnt_1005716,0.0785253815413843
Apcnt_1005740,0.08260997951527937
Apcnt_1005752,0.023966584296747265
Apcnt_1005768,0.005873631119533138
Apcnt_1005776,0.3134368643448276
Apcnt_1005796,0.11033784886603679
Apcnt_1005804,0.006868183312171772
Apcnt_1005812,0.3360735141396364
Apcnt_1005840,0.3756474021911232
Apcnt_1005872,0.08214847119439936
Apcnt_1005896,0.16690552858997787
Apcnt_1005908,0.027820860694027484
Apcnt_1005944,0.6690806995454786
Apcnt_1005952,0.42576134500479784
Apcnt_1005972,0.39489244889680764
Apcnt_1005980,0.1511245509391808
Apcnt_1006028,0.06027457597143954
Apcnt_1006032,0.09616968728965607
Apcnt_1006044,0.02123167126113589
Apcnt_1006056,0.5229252563920843
Apcnt_1006064,0.5637218996963502
Apcnt_1006084,0.05768325701544752
Apcnt_1006088,0.0484984576323064
Apcnt_1006108,0.0818430192866281
Apcnt_1006124,0.0450208997309007
Apcnt_1006132,0.7715061287917837
Apcnt_1006136,0.12023394283454067
Apcnt_1006144,0.002985575870247281
Apcnt_1006160,0.7508944878813784
Apcnt_1006168,0.6368624332742828
Apcnt_1006228,0.601279880165149
Apcnt_1006236,0.5624600969872107
Apcnt_1006276,0.4373376277228834
Apcnt_1006280,0.6384081453475774
Apcnt_1006300,0.009700151786286262
Apcnt_1006304,0.2563435914162518
Apcnt_1006320,0.008357894767314349
Apcnt_1006324,0.42193806394647976
Apcnt_1006328,0.3059188181193874
Apcnt_1006368,0.05719087940823231
Apcnt_1006376,0.16469950477256437
Apcnt_1006384,0.12461285519710115
Apcnt_1006396,0.25859315906243785
Apcnt_1006404,0.1874817423094434
Apcnt_1006444,0.0644326087761592
Apcnt_1006448,0.15441183534476952
Apcnt_1006452,0.15404917268003876
Apcnt_1006456,0.3640996500380301
Apcnt_1006460,0.07446524774621147
Apcnt_1006476,0.2463965394563193
Apcnt_1006488,0.29055168361547323
Apcnt_1006492,0.07193773778440124
Apcnt_1006496,0.10247342050220465
Apcnt_1006504,0.33245604213427415
Apcnt_1006520,0.03924964672158136
Apcnt_1006524,0.1757395445681325
Apcnt_1006528,0.08985103427284749
Apcnt_1006560,0.07135834776712074
Apcnt_1006564,0.2691639391999987
Apcnt_1006568,0.08039798425580763
Apcnt_1006572,0.07270993958609745
Apcnt_1006576,0.33293763145719685
Apcnt_1006592,0.4695755932960325
Apcnt_1006604,0.16930468606629404
Apcnt_1006620,0.20230009507422292
Apcnt_1006632,0.022093237834654503
Apcnt_1006652,0.6833718920421233
Apcnt_1006692,0.016825956880836795
Apcnt_1006716,0.5538470080450104
Apcnt_1006720,0.5079298888739402
Apcnt_1006732,0.10273637817954293
Apcnt_1006744,0.5316921310385035
Apcnt_1006752,0.6794827147205681
Apcnt_1006764,0.07642005450432227
Apcnt_1006792,0.07633679610133347
Apcnt_1006796,0.03653145549930544
Apcnt_1006804,0.779700455042035
Apcnt_1006824,0.3197171493554219
Apcnt_1006840,0.19090049319492944
Apcnt_1006844,0.7766129926473332
Apcnt_1006848,0.6057608216061222
Apcnt_1006852,0.04149268439900827
Apcnt_1006868,0.006219090462088026
Apcnt_1006880,0.5110698606449827
Apcnt_1006896,0.08575955664195392
Apcnt_1006912,0.005032858649206564
Apcnt_1006916,0.007882300817955715
Apcnt_1006932,0.031128391994517817
Apcnt_1006936,0.013569169359218942
Apcnt_1006944,0.005265025995336142
Apcnt_1006952,0.01985775221150152
Apcnt_1006968,0.008042831476112764
Apcnt_1006980,0.006455654247143586
Apcnt_1006984,0.2581776022735874
Apcnt_1007044,0.3673947365606646
Apcnt_1007052,0.08847329628965554
Apcnt_1007060,0.8844279197358194
Apcnt_1007080,0.07778864184638333
Apcnt_1007092,0.255246067749533
Apcnt_1007100,0.005000908395917959
Apcnt_1007104,0.008203945875403728
Apcnt_1007108,0.05136436686803565
Apcnt_1007124,0.15719177722489644
Apcnt_1007140,0.013236062619054486
Apcnt_1007184,0.0250649073816686
Apcnt_1007192,0.01959825735292795
Apcnt_1007204,0.08627768457514853
Apcnt_1007212,0.15638913316539801
Apcnt_1007232,0.10865001715271645
Apcnt_1007260,0.10971492067670219
Apcnt_1007284,0.06825966452241614
Apcnt_1007288,0.19899163064143083
Apcnt_1007300,0.0913131272498463
Apcnt_1007304,0.045954531790304884
Apcnt_1007336,0.37198124185927506
Apcnt_1007348,0.10209869551089686
Apcnt_1007352,0.04858640892600234
Apcnt_1007356,0.4257808691259493
Apcnt_1007360,0.36543191413471054
Apcnt_1007364,0.8865669871087523
Apcnt_1007408,0.5167232303560221
Apcnt_1007412,0.27599316214545
Apcnt_1007416,0.047779855173114116
Apcnt_1007424,0.040534896029583566
Apcnt_1007468,0.1561999617718115
Apcnt_1007476,0.13921047045603668
Apcnt_1007480,0.01677522314278116
Apcnt_1007488,0.06909668847251656
Apcnt_1007496,0.16626136379568546
Apcnt_1007500,0.12332858649945344
Apcnt_1007504,0.44862683159797073
Apcnt_1007512,0.08992517086469418
Apcnt_1007516,0.024965835725710338
Apcnt_1007528,0.10131755509140535
Apcnt_1007544,0.45611181722021693
Apcnt_1007552,0.011766434105899563
Apcnt_1007568,0.1322926954100744
Apcnt_1007572,0.3886456858690011
Apcnt_1007576,0.5437138217141303
Apcnt_1007608,0.34462456291119403
Apcnt_1007616,0.04206775005623749
Apcnt_1007636,0.11715986178705406
Apcnt_1007644,0.09350459089076588
Apcnt_1007672,0.34702905729749617
Apcnt_1007704,0.2576204576368703
Apcnt_1007708,0.06695540256120555
Apcnt_1007720,0.28270806145475535
Apcnt_1007728,0.08045105791272784
Apcnt_1007756,0.040605701199033374
Apcnt_1007760,0.0146206561079296
Apcnt_1007764,0.06966747244404362
Apcnt_1007772,0.05976839693594538
Apcnt_1007796,0.6435435337637296
Apcnt_1007808,0.060028412767399855
Apcnt_1007820,0.20057432543730566
Apcnt_1007832,0.5885288751755483
Apcnt_1007844,0.7792410336106705
Apcnt_1007868,0.33295185976886704
Apcnt_1007884,0.4450334464370087
Apcnt_1007908,0.008204824547856846
Apcnt_1007916,0.08716687499885409
Apcnt_1007920,0.6271719543829283
Apcnt_1007928,0.022258231195266598
Apcnt_1007952,0.03973930761103293
Apcnt_1007996,0.12782282745324594
Apcnt_1008000,0.1277263396780594
Apcnt_1008004,0.09913406431021662
Apcnt_1008008,0.26413002610587066
Apcnt_1008024,0.7427708883587523
Apcnt_1008052,0.14412006906987163
Apcnt_1008056,0.05914017502421563
Apcnt_1008072,0.03649982543828648
Apcnt_1008096,0.5524288523336159
Apcnt_1008104,0.008834380183352475
Apcnt_1008108,0.009156997281015284
Apcnt_1008120,0.036474882093523994
Apcnt_1008128,0.026915662523684564
Apcnt_1008136,0.015541763713266137
Apcnt_1008144,0.01732353188346581
Apcnt_1008160,0.01607808625210203
Apcnt_1008208,0.0320424845962983
Apcnt_1008212,0.219076502148756
Apcnt_1008260,0.11877692782253368
Apcnt_1008264,0.13532022492745113
Apcnt_1008268,0.003963606288528089
Apcnt_1008276,0.07553409776247337
Apcnt_1008284,0.038533379392622163
Apcnt_1008288,0.40579713541456897
Apcnt_1008292,0.32130842458398157
Apcnt_1008332,0.09757370639221433
Apcnt_1008352,0.6544292670373231
Apcnt_1008356,0.03405224274123338
Apcnt_1008396,0.10447960177557644
Apcnt_1008412,0.10423455172184933
Apcnt_1008444,0.15263728137695196
Apcnt_1008460,0.5058929680941486
Apcnt_1008468,0.4013884245305017
Apcnt_1008472,0.03137053122507891
Apcnt_1008476,0.07071612577808647
Apcnt_1008508,0.015001203852210437
Apcnt_1008556,0.20819598096574898
Apcnt_1008560,0.10419317143860915
Apcnt_1008564,0.04678312095227928
Apcnt_1008576,0.13912237908197872
Apcnt_1008616,0.05530986803231837
Apcnt_1008624,0.043114282537421625
Apcnt_1008628,0.016312601954409988
Apcnt_1008648,0.6521358560117975
Apcnt_1008680,0.11880304484689977
Apcnt_1008684,0.03777209429399071
Apcnt_1008696,0.39667456021497394
Apcnt_1008700,0.060582654086674556
Apcnt_1008708,0.005426856805991305
Apcnt_1008716,0.016619639046756635
Apcnt_1008740,0.16730739210005377
Apcnt_1008744,0.012078303279832614
Apcnt_1008768,0.06691955997184715
Apcnt_1008776,0.030548500978279335
Apcnt_1008812,0.0752082697028165
Apcnt_1008824,0.043029847250619854
Apcnt_1008828,0.03407541388537841
Apcnt_1008832,0.13168510676517547
Apcnt_1008836,0.015799106832850206
Apcnt_1008852,0.014783836585931845
Apcnt_1008872,0.009013690768150413
Apcnt_1008884,0.1375272331675403
Apcnt_1008896,0.012074371097269143
Apcnt_1008904,0.030087572858830385
Apcnt_1008916,0.20964583125879344
Apcnt_1008920,0.18188920838726214
Apcnt_1008924,0.1738855264879602
Apcnt_1008928,0.4233576465230124
Apcnt_1008944,0.03015376756108078
Apcnt_1008960,0.007889339786320804
Apcnt_1008976,0.004738257146359294
Apcnt_1008988,0.021445118391847068
Apcnt_1009008,0.36321754910684817
Apcnt_1009020,0.25260307904157125
Apcnt_1009024,0.16686841586510842
Apcnt_1009028,0.4098062788201492
Apcnt_1009036,0.511870965183706
Apcnt_1009048,0.35162036585648637
Apcnt_1009080,0.8424076181846487
Apcnt_1009084,0.05953733855419886
Apcnt_1009136,0.017832095160924953
Apcnt_1009148,0.6616074163294502
Apcnt_1009152,0.12731207665694744
Apcnt_1009168,0.020868612223853934
Apcnt_1009192,0.036179334921240855
Apcnt_1009204,0.016189114646181404
Apcnt_1009208,0.112523195472891
Apcnt_1009220,0.010247329625272814
Apcnt_1009224,0.021198476306092628
Apcnt_1009228,0.0019123608971990576
Apcnt_1009232,0.014810233262846464
Apcnt_1009240,0.022360936160235812
Apcnt_1009244,0.00830813640679706
Apcnt_1009344,0.13013343454860432
Apcnt_1009352,0.09983145850640379
Apcnt_1009360,0.102057516114655
Apcnt_1009364,0.02066411932762958
Apcnt_1009372,0.5000322370945478
Apcnt_1009384,0.0797893109488546
Apcnt_1009396,0.030170480026151542
Apcnt_1009424,0.4400349138207891
Apcnt_1009440,0.20486034339240294
Apcnt_1009448,0.20996494509177185
Apcnt_1009480,0.06778940427905716
Apcnt_1009504,0.18821631407429087
Apcnt_1009528,0.22611257275342514
Apcnt_1009560,0.39168133138732364
Apcnt_1009564,0.031133214607938435
Apcnt_1009572,0.03730190962909603
Apcnt_1009584,0.020935304398347294
Apcnt_1009592,0.10316676780055448
Apcnt_1009596,0.10013852081033306
Apcnt_1009616,0.2766474865787781
Apcnt_1009620,0.6209250458103373
Apcnt_1009624,0.12052263870181798
Apcnt_1009632,0.37944662916013633
Apcnt_1009636,0.04985788858370745
Apcnt_1009644,0.34826900597684274
Apcnt_1009656,0.17881378000473536
Apcnt_1009664,0.13470823026671794
Apcnt_1009676,0.17310656760743948
Apcnt_1009684,0.019641123708062026
Apcnt_1009696,0.8468671813935533
Apcnt_1009712,0.07723327955962256
Apcnt_1009716,0.43060749051768443
Apcnt_1009732,0.18789372128392
