store_id,item_id,wm_yr_wk,sell_price
WI_3,FOODS_3_646,11332,2.48
WI_3,FOODS_3_646,11333,2.48
WI_3,FOODS_3_646,11334,2.48
WI_3,FOODS_3_646,11335,2.48
WI_3,FOODS_3_646,11336,2.48
WI_3,FOODS_3_646,11337,2.48
WI_3,FOODS_3_646,11338,2.48
WI_3,FOODS_3_646,11339,2.48
WI_3,FOODS_3_646,11340,2.48
WI_3,FOODS_3_646,11341,2.48
WI_3,FOODS_3_646,11342,2.48
WI_3,FOODS_3_646,11343,2.48
WI_3,FOODS_3_646,11344,2.48
WI_3,FOODS_3_646,11345,2.48
WI_3,FOODS_3_646,11346,2.48
WI_3,FOODS_3_646,11347,2.48
WI_3,FOODS_3_646,11348,2.48
WI_3,FOODS_3_646,11349,2.48
WI_3,FOODS_3_646,11350,2.48
WI_3,FOODS_3_646,11351,2.48
WI_3,FOODS_3_646,11352,2.48
WI_3,FOODS_3_646,11353,2.48
WI_3,FOODS_3_646,11401,2.48
WI_3,FOODS_3_646,11402,2.48
WI_3,FOODS_3_646,11403,2.48
WI_3,FOODS_3_646,11404,2.48
WI_3,FOODS_3_646,11405,2.48
WI_3,FOODS_3_646,11406,2.48
WI_3,FOODS_3_646,11407,2.48
WI_3,FOODS_3_646,11408,2.48
WI_3,FOODS_3_646,11409,2.48
WI_3,FOODS_3_646,11410,2.48
WI_3,FOODS_3_646,11411,2.48
WI_3,FOODS_3_646,11412,2.48
WI_3,FOODS_3_646,11413,2.48
WI_3,FOODS_3_646,11414,2.48
WI_3,FOODS_3_646,11415,2.48
WI_3,FOODS_3_646,11416,2.48
WI_3,FOODS_3_646,11417,2.48
WI_3,FOODS_3_646,11418,2.48
WI_3,FOODS_3_646,11419,2.48
WI_3,FOODS_3_646,11420,2.48
WI_3,FOODS_3_646,11421,1.5
WI_3,FOODS_3_646,11422,2.48
WI_3,FOODS_3_646,11423,2.48
WI_3,FOODS_3_646,11424,2.48
WI_3,FOODS_3_646,11425,2.48
WI_3,FOODS_3_646,11426,2.48
WI_3,FOODS_3_646,11427,2.48
WI_3,FOODS_3_646,11428,2.48
WI_3,FOODS_3_646,11429,1.79
WI_3,FOODS_3_646,11430,2.48
WI_3,FOODS_3_646,11431,2.48
WI_3,FOODS_3_646,11432,2.48
WI_3,FOODS_3_646,11433,2.48
WI_3,FOODS_3_646,11434,2.48
WI_3,FOODS_3_646,11435,2.48
WI_3,FOODS_3_646,11436,2.48
WI_3,FOODS_3_646,11437,2.48
WI_3,FOODS_3_646,11438,2.48
WI_3,FOODS_3_646,11439,2.48
WI_3,FOODS_3_646,11440,2.48
WI_3,FOODS_3_646,11441,2.48
WI_3,FOODS_3_646,11442,2.48
WI_3,FOODS_3_646,11443,2.48
WI_3,FOODS_3_646,11444,2.48
WI_3,FOODS_3_646,11445,2.48
WI_3,FOODS_3_646,11446,2.48
WI_3,FOODS_3_646,11447,2.48
WI_3,FOODS_3_646,11448,2.48
WI_3,FOODS_3_646,11449,2.48
WI_3,FOODS_3_646,11450,2.48
WI_3,FOODS_3_646,11451,2.48
WI_3,FOODS_3_646,11452,2.48
WI_3,FOODS_3_646,11501,2.48
